borrower_id,provider,occupation,wallet_active_days_ratio_90d,wallet_txn_count_90d,wallet_txn_count_30d,wallet_days_since_last_txn,wallet_topup_count_90d,wallet_topup_avg_amount,wallet_topup_frequency_per_month,wallet_bill_payment_count_90d,wallet_bill_payment_share,wallet_distinct_billers_90d,wallet_avg_balance,wallet_inflow_outflow_ratio,wallet_txn_amount_volatility,default_label
PK011019,SadaPay,rickshaw_driver,0.4556,53,20,2,40,186.2,13.33,2,0.0377,1,31.08,1.066,1173.35,0
PK011020,Easypaisa,daily_wage_laborer,0.1444,16,5,4,11,109.27,3.67,3,0.1875,2,64.73,1.1643,941.97,1
PK011021,Easypaisa,delivery_rider,0.2889,32,9,2,15,140.93,5.0,6,0.1875,3,-176.75,0.8029,1249.86,0
PK011022,JazzCash,domestic_worker,0.3,33,10,4,14,129.11,4.67,5,0.1515,2,-623.65,0.2452,960.23,1
PK011023,JazzCash,delivery_rider,0.2889,29,8,0,11,159.24,3.67,5,0.1724,2,738.54,2.1669,1603.75,0
PK011024,SadaPay,domestic_worker,0.2444,24,9,2,10,107.64,3.33,5,0.2083,3,-332.85,0.6194,1478.82,0
PK011025,NayaPay,domestic_worker,0.3889,44,9,6,24,123.91,8.0,6,0.1364,2,-46.53,0.9191,928.72,0
PK011026,SadaPay,domestic_worker,0.2889,32,9,2,16,110.13,5.33,4,0.125,2,12.41,1.0282,769.26,0
PK011027,JazzCash,rickshaw_driver,0.2889,29,13,0,20,139.77,6.67,4,0.1379,2,380.77,3.049,958.73,1
PK011028,SadaPay,small_shopkeeper,0.4111,53,13,4,30,167.97,10.0,6,0.1132,2,-47.97,0.944,1434.87,0
PK011029,JazzCash,small_shopkeeper,0.2667,28,12,6,14,101.4,4.67,4,0.1429,2,634.52,2.0199,1777.52,0
PK011030,NayaPay,daily_wage_laborer,0.1444,15,5,8,5,36.41,1.67,3,0.2,1,-1312.03,0.2003,1705.72,1
PK011031,JazzCash,small_shopkeeper,0.4444,47,17,1,20,190.82,6.67,7,0.1489,3,-656.86,0.5198,1777.02,0
PK011032,NayaPay,delivery_rider,0.2222,23,9,1,8,95.91,2.67,2,0.087,1,11.03,1.0122,1324.23,0
PK011033,JazzCash,rickshaw_driver,0.2444,25,5,1,16,141.47,5.33,3,0.12,2,436.12,2.8835,1015.32,0
PK011034,SadaPay,rickshaw_driver,0.2222,23,9,0,12,88.85,4.0,3,0.1304,2,-707.66,0.2752,1256.74,1
PK011035,SadaPay,street_vendor,0.2889,32,12,4,21,158.01,7.0,2,0.0625,1,-84.96,0.7926,694.37,0
PK011036,NayaPay,domestic_worker,0.2444,25,8,0,13,106.79,4.33,0,0.0,0,-138.78,0.6899,689.29,0
PK011037,JazzCash,small_shopkeeper,0.2889,29,9,1,12,94.66,4.0,6,0.2069,2,-1109.71,0.2578,1675.49,0
PK011038,Easypaisa,small_shopkeeper,0.2,21,5,6,7,60.16,2.33,6,0.2857,2,-2168.49,0.0157,2123.89,0
PK011039,JazzCash,street_vendor,0.3889,42,9,0,28,191.99,9.33,2,0.0476,1,235.39,1.6944,883.38,0
PK011040,JazzCash,delivery_rider,0.2889,29,10,9,14,136.3,4.67,3,0.1034,2,337.26,1.601,1348.45,0
PK011041,SadaPay,small_shopkeeper,0.1889,26,8,3,8,134.19,2.67,6,0.2308,2,-131.83,0.9112,1677.47,0
PK011042,NayaPay,rickshaw_driver,0.2333,22,6,1,10,62.78,3.33,2,0.0909,1,-51.54,0.8984,1155.94,0
PK011043,NayaPay,daily_wage_laborer,0.1222,14,3,1,4,95.41,1.33,2,0.1429,1,-385.19,0.6027,891.97,0
PK011044,SadaPay,domestic_worker,0.2667,30,4,0,18,115.67,6.0,3,0.1,2,160.83,1.5427,710.67,0
PK011045,SadaPay,rickshaw_driver,0.2,19,5,8,11,72.01,3.67,6,0.3158,2,-403.6,0.4227,1244.1,0
PK011046,SadaPay,rickshaw_driver,0.3,28,8,3,16,122.6,5.33,2,0.0714,1,-50.1,0.9063,1115.0,0
PK011047,Easypaisa,small_shopkeeper,0.2889,27,10,1,6,91.15,2.0,5,0.1852,3,650.02,1.7808,2060.18,0
PK011048,NayaPay,delivery_rider,0.3778,38,11,1,20,116.03,6.67,3,0.0789,1,-193.48,0.7868,1592.2,0
PK011049,JazzCash,domestic_worker,0.3333,35,12,0,14,169.44,4.67,2,0.0571,1,-276.2,0.5721,724.39,0
PK011050,Easypaisa,rickshaw_driver,0.2556,25,8,6,9,118.37,3.0,1,0.04,1,-257.2,0.7065,1133.83,0
PK011051,SadaPay,delivery_rider,0.3444,46,16,2,32,193.07,10.67,2,0.0435,1,629.46,2.7872,1264.11,0
PK011052,JazzCash,domestic_worker,0.4333,53,17,0,32,193.32,10.67,2,0.0377,1,-89.56,0.8437,869.92,0
PK011053,JazzCash,daily_wage_laborer,0.1556,16,5,5,7,112.53,2.33,0,0.0,0,-59.85,0.8688,658.67,0
PK011054,Easypaisa,domestic_worker,0.2,21,8,1,15,122.68,5.0,1,0.0476,1,-155.92,0.5727,742.52,1
PK011055,Easypaisa,small_shopkeeper,0.3333,36,12,0,21,189.82,7.0,4,0.1111,2,-34.12,0.955,1417.0,1
PK011056,Easypaisa,rickshaw_driver,0.3111,32,14,0,15,83.53,5.0,4,0.125,2,167.14,1.2412,1519.28,0
PK011057,NayaPay,street_vendor,0.3222,33,10,1,22,183.33,7.33,5,0.1515,3,36.87,1.1032,762.29,1
PK011058,NayaPay,daily_wage_laborer,0.3111,39,9,10,18,110.23,6.0,5,0.1282,2,-228.72,0.7531,1130.21,0
PK011059,SadaPay,street_vendor,0.2222,24,10,0,14,75.83,4.67,4,0.1667,2,-323.63,0.5108,1170.6,1
PK011060,JazzCash,street_vendor,0.2333,26,7,3,15,85.25,5.0,3,0.1154,1,229.47,1.4491,1221.5,0
PK011061,Easypaisa,street_vendor,0.2556,25,6,7,17,116.06,5.67,2,0.08,2,-364.18,0.1906,700.35,0
PK011062,Easypaisa,daily_wage_laborer,0.3444,38,12,2,28,136.54,9.33,2,0.0526,1,-124.22,0.6948,893.59,0
PK011063,SadaPay,delivery_rider,0.1889,17,6,2,7,55.59,2.33,2,0.1176,1,-1715.71,0.0132,1818.32,0
PK011064,Easypaisa,domestic_worker,0.2333,25,7,2,17,142.31,5.67,4,0.16,2,-507.43,0.185,902.02,0
PK011065,Easypaisa,daily_wage_laborer,0.3889,45,16,1,29,179.99,9.67,6,0.1333,2,-34.86,0.9278,879.84,0
PK011066,Easypaisa,street_vendor,0.3556,39,11,2,19,128.88,6.33,3,0.0769,1,-229.9,0.7191,1209.2,0
PK011067,NayaPay,small_shopkeeper,0.3444,35,12,0,21,137.65,7.0,2,0.0571,2,345.29,1.5616,2015.57,0
PK011068,Easypaisa,domestic_worker,0.2222,24,10,2,12,158.53,4.0,1,0.0417,1,-126.5,0.7403,719.79,1
PK011069,JazzCash,rickshaw_driver,0.3556,43,17,5,28,157.46,9.33,6,0.1395,2,-307.99,0.4985,927.95,0
PK011070,NayaPay,rickshaw_driver,0.2111,21,11,0,8,107.69,2.67,2,0.0952,1,-1073.2,0.1418,1252.12,0
PK011071,NayaPay,daily_wage_laborer,0.3111,35,12,2,17,156.69,5.67,1,0.0286,1,315.87,1.7617,954.36,0
PK011072,SadaPay,delivery_rider,0.4,43,18,0,26,171.5,8.67,5,0.1163,2,60.33,1.1011,1272.05,0
PK011073,JazzCash,domestic_worker,0.3333,36,14,1,18,151.83,6.0,6,0.1667,3,-155.85,0.7495,862.1,0
PK011074,Easypaisa,domestic_worker,0.3667,39,10,4,24,144.06,8.0,3,0.0769,2,-89.75,0.8332,1238.43,0
PK011075,JazzCash,rickshaw_driver,0.2,24,10,0,8,167.73,2.67,4,0.1667,2,-196.52,0.8207,1380.82,0
PK011076,Easypaisa,delivery_rider,0.2333,26,9,0,14,159.03,4.67,3,0.1154,2,-35.5,0.9477,1228.72,0
PK011077,NayaPay,daily_wage_laborer,0.3222,39,15,1,25,140.19,8.33,3,0.0769,1,-386.92,0.4861,1190.91,0
PK011078,SadaPay,daily_wage_laborer,0.2333,26,10,0,7,86.7,2.33,7,0.2692,3,-1043.12,0.2914,1275.86,0
PK011079,JazzCash,daily_wage_laborer,0.1556,15,6,3,4,76.78,1.33,4,0.2667,2,-551.81,0.3483,828.34,0
PK011080,Easypaisa,small_shopkeeper,0.3333,32,11,1,15,114.51,5.0,7,0.2188,3,452.18,1.8222,1539.8,0
PK011081,NayaPay,small_shopkeeper,0.2667,29,8,9,16,111.13,5.33,3,0.1034,2,-159.39,0.8351,1757.35,0
PK011082,SadaPay,daily_wage_laborer,0.1,9,6,3,5,63.19,1.67,4,0.4444,3,-659.0,0.0506,841.46,1
PK011083,SadaPay,street_vendor,0.2333,23,8,1,16,86.17,5.33,1,0.0435,1,-336.78,0.2487,820.22,0
PK011084,SadaPay,domestic_worker,0.4,44,12,0,32,170.21,10.67,4,0.0909,2,-9.86,0.9723,798.65,0
PK011085,NayaPay,delivery_rider,0.1667,15,5,0,6,84.54,2.0,2,0.1333,1,107.09,1.1226,1549.98,0
PK011086,Easypaisa,street_vendor,0.4667,51,18,0,28,140.48,9.33,6,0.1176,2,-306.96,0.5929,1138.1,0
PK011087,NayaPay,small_shopkeeper,0.2778,30,14,6,22,112.02,7.33,2,0.0667,2,600.43,3.6115,1555.26,0
PK011088,SadaPay,street_vendor,0.2778,31,11,2,10,104.77,3.33,5,0.1613,2,-681.52,0.5087,1552.53,0
PK011089,SadaPay,small_shopkeeper,0.3333,38,9,4,15,156.71,5.0,4,0.1053,2,84.97,1.0728,1926.49,0
PK011090,NayaPay,delivery_rider,0.3778,38,12,0,20,140.59,6.67,2,0.0526,1,389.24,1.754,1419.7,0
PK011091,Easypaisa,delivery_rider,0.2556,28,11,7,18,107.23,6.0,1,0.0357,1,361.99,1.729,1493.11,0
PK011092,NayaPay,small_shopkeeper,0.2444,26,8,0,9,108.69,3.0,5,0.1923,2,-680.94,0.5785,2024.73,1
PK011093,JazzCash,small_shopkeeper,0.2889,33,15,7,19,104.65,6.33,1,0.0303,1,-47.17,0.9396,1635.18,0
PK011094,NayaPay,rickshaw_driver,0.2556,29,8,3,19,157.87,6.33,0,0.0,0,745.35,6.1806,1097.57,0
PK011095,NayaPay,street_vendor,0.3111,37,12,0,14,149.41,4.67,6,0.1622,2,-293.18,0.6638,1088.97,0
PK011096,Easypaisa,domestic_worker,0.3667,43,18,2,22,122.74,7.33,8,0.186,3,-290.21,0.6193,1065.65,0
PK011097,JazzCash,rickshaw_driver,0.2444,23,9,3,11,151.22,3.67,3,0.1304,1,-858.47,0.2945,1467.18,0
PK011098,SadaPay,street_vendor,0.4,42,18,1,33,159.53,11.0,3,0.0714,2,124.78,1.4951,893.68,0
PK011099,SadaPay,small_shopkeeper,0.2111,25,8,6,11,85.85,3.67,1,0.04,1,-482.84,0.6889,1843.45,1
PK011100,Easypaisa,domestic_worker,0.3222,35,15,0,17,108.02,5.67,4,0.1143,2,-271.59,0.5175,782.51,0
PK011101,NayaPay,rickshaw_driver,0.3333,35,12,4,19,119.91,6.33,4,0.1143,2,287.44,1.6651,1113.26,0
PK011102,JazzCash,delivery_rider,0.2778,34,15,2,16,95.81,5.33,4,0.1176,2,278.54,1.3408,1522.86,1
PK011103,JazzCash,delivery_rider,0.2556,29,3,14,14,141.97,4.67,2,0.069,1,251.96,1.2986,1604.54,0
PK011104,NayaPay,domestic_worker,0.2444,25,6,11,10,79.54,3.33,6,0.24,2,-428.12,0.4821,1144.78,0
PK011105,Easypaisa,domestic_worker,0.2778,28,11,1,15,139.88,5.0,2,0.0714,1,-80.52,0.8301,760.81,0
PK011106,JazzCash,small_shopkeeper,0.2111,21,9,1,8,71.69,2.67,6,0.2857,3,-1638.07,0.0832,1911.04,0
PK011107,SadaPay,daily_wage_laborer,0.4,45,16,2,26,190.58,8.67,6,0.1333,3,-500.71,0.3397,840.8,1
PK011108,NayaPay,street_vendor,0.2667,26,8,0,17,130.56,5.67,1,0.0385,1,210.79,1.661,972.48,0
PK011109,Easypaisa,daily_wage_laborer,0.3222,32,11,2,16,130.09,5.33,2,0.0625,1,-459.75,0.4459,1460.27,0
PK011110,Easypaisa,daily_wage_laborer,0.3889,47,13,3,29,143.76,9.67,3,0.0638,1,230.18,1.5633,900.65,0
PK011111,JazzCash,delivery_rider,0.2778,31,12,2,21,174.42,7.0,3,0.0968,1,-201.56,0.6294,927.81,0
PK011112,JazzCash,small_shopkeeper,0.3,31,13,5,19,154.5,6.33,1,0.0323,1,794.4,3.3737,1578.36,0
PK011113,JazzCash,domestic_worker,0.3333,35,10,0,20,97.18,6.67,2,0.0571,1,-76.75,0.8565,1287.32,0
PK011114,NayaPay,domestic_worker,0.1778,18,5,1,5,68.52,1.67,5,0.2778,2,-709.42,0.4101,1565.44,1
PK011115,Easypaisa,domestic_worker,0.2667,26,8,0,11,83.78,3.67,6,0.2308,2,-766.77,0.2823,1446.63,0
PK011116,Easypaisa,small_shopkeeper,0.2111,20,8,5,9,102.42,3.0,4,0.2,3,820.71,2.8728,1632.08,1
PK011117,SadaPay,daily_wage_laborer,0.3,30,12,2,10,88.01,3.33,7,0.2333,3,-294.53,0.6629,1406.45,0
PK011118,SadaPay,small_shopkeeper,0.1889,20,8,8,11,83.83,3.67,1,0.05,1,1228.34,7.371,1648.1,0
PK011119,SadaPay,small_shopkeeper,0.1222,14,5,2,8,70.06,2.67,5,0.3571,2,-1284.02,0.0382,1615.02,0
PK011120,SadaPay,domestic_worker,0.3667,42,16,4,26,142.13,8.67,2,0.0476,2,107.27,1.3121,708.13,0
PK011121,SadaPay,rickshaw_driver,0.2444,23,7,0,9,120.97,3.0,3,0.1304,2,574.88,2.0184,1643.03,0
PK011122,JazzCash,street_vendor,0.3667,37,12,1,18,101.0,6.0,6,0.1622,3,-326.43,0.4857,858.15,0
PK011123,NayaPay,small_shopkeeper,0.1556,15,2,14,7,63.14,2.33,5,0.3333,2,26.27,1.037,1426.05,0
PK011124,NayaPay,daily_wage_laborer,0.3556,34,11,5,14,118.81,4.67,5,0.1471,2,-333.37,0.5515,974.1,0
PK011125,SadaPay,small_shopkeeper,0.3889,43,10,2,24,159.41,8.0,4,0.093,3,345.23,1.5662,1677.97,0
PK011126,SadaPay,rickshaw_driver,0.3889,45,15,2,27,186.98,9.0,1,0.0222,1,40.2,1.0667,1108.69,0
PK011127,JazzCash,domestic_worker,0.3778,39,15,1,19,106.22,6.33,3,0.0769,2,-112.34,0.7882,858.53,0
PK011128,SadaPay,small_shopkeeper,0.2667,28,13,0,11,97.94,3.67,5,0.1786,2,-854.31,0.4069,1835.13,0
PK011129,SadaPay,delivery_rider,0.2667,28,9,2,10,107.38,3.33,3,0.1071,2,263.81,1.2789,1600.47,0
PK011130,NayaPay,small_shopkeeper,0.4556,52,19,0,38,172.73,12.67,1,0.0192,1,-308.5,0.5486,1247.09,0
PK011131,JazzCash,delivery_rider,0.1889,19,8,0,9,102.71,3.0,4,0.2105,2,-1371.31,0.0715,1564.98,0
PK011132,JazzCash,daily_wage_laborer,0.2222,21,9,5,7,74.45,2.33,3,0.1429,2,316.06,1.689,1175.44,0
PK011133,SadaPay,street_vendor,0.2778,26,10,0,14,118.08,4.67,2,0.0769,2,357.35,2.0785,1093.14,0
PK011134,Easypaisa,domestic_worker,0.4889,58,20,1,38,177.8,12.67,8,0.1379,3,-279.0,0.5145,914.08,0
PK011135,JazzCash,rickshaw_driver,0.2556,27,8,5,8,119.15,2.67,9,0.3333,3,-796.38,0.2957,1015.83,0
PK011136,SadaPay,street_vendor,0.2111,22,12,0,15,112.27,5.0,4,0.1818,3,-467.39,0.2786,1102.24,0
PK011137,NayaPay,street_vendor,0.4,38,10,0,20,126.55,6.67,6,0.1579,2,-193.65,0.7313,1311.08,0
PK011138,SadaPay,delivery_rider,0.2222,24,11,1,8,113.07,2.67,5,0.2083,2,129.99,1.1476,1463.57,0
PK011139,NayaPay,street_vendor,0.2778,32,13,0,17,115.7,5.67,3,0.0938,2,587.37,2.5826,1197.41,0
PK011140,Easypaisa,domestic_worker,0.3,34,12,0,20,133.15,6.67,5,0.1471,2,-204.85,0.6718,1259.83,0
PK011141,JazzCash,street_vendor,0.3333,41,10,0,29,194.65,9.67,4,0.0976,2,46.63,1.0883,1106.59,0
PK011142,SadaPay,street_vendor,0.3556,36,14,1,22,156.2,7.33,6,0.1667,2,-841.09,0.1654,1248.09,0
PK011143,SadaPay,small_shopkeeper,0.3222,36,4,3,20,175.88,6.67,2,0.0556,2,497.92,1.6443,1776.3,0
PK011144,NayaPay,daily_wage_laborer,0.2,21,3,7,9,135.39,3.0,5,0.2381,2,-813.02,0.3629,1533.55,0
PK011145,NayaPay,small_shopkeeper,0.5,60,16,0,31,192.25,10.33,6,0.1,3,287.51,1.3321,1830.17,0
PK011146,JazzCash,delivery_rider,0.3111,33,8,1,9,142.93,3.0,7,0.2121,3,-488.59,0.5572,1172.21,0
PK011147,Easypaisa,daily_wage_laborer,0.3444,35,13,0,21,98.75,7.0,4,0.1143,2,-74.16,0.811,931.93,1
PK011148,NayaPay,rickshaw_driver,0.4222,48,17,0,27,153.13,9.0,7,0.1458,3,351.86,1.738,1202.43,0
PK011149,JazzCash,daily_wage_laborer,0.3778,45,14,1,27,180.12,9.0,3,0.0667,2,392.44,2.0476,1060.12,0
PK011150,JazzCash,small_shopkeeper,0.2778,32,7,3,12,91.6,4.0,1,0.0312,1,209.8,1.2347,1578.35,0
PK011151,Easypaisa,rickshaw_driver,0.3222,31,8,0,12,166.84,4.0,3,0.0968,2,-457.58,0.5112,1373.4,0
PK011152,NayaPay,domestic_worker,0.4111,43,17,0,25,140.59,8.33,3,0.0698,1,399.34,3.0016,780.9,0
PK011153,Easypaisa,daily_wage_laborer,0.2889,28,12,7,23,133.66,7.67,2,0.0714,1,92.57,1.3592,1028.11,0
PK011154,SadaPay,small_shopkeeper,0.3667,39,14,2,23,169.83,7.67,1,0.0256,1,38.1,1.0414,1931.17,1
PK011155,NayaPay,domestic_worker,0.1778,19,8,0,6,64.78,2.0,4,0.2105,2,-284.21,0.7004,1361.36,0
PK011156,SadaPay,rickshaw_driver,0.2444,23,4,11,9,157.96,3.0,4,0.1739,2,252.19,1.3682,1421.79,1
PK011157,JazzCash,daily_wage_laborer,0.4556,52,17,0,21,166.34,7.0,8,0.1538,3,-360.34,0.5925,1133.24,0
PK011158,NayaPay,delivery_rider,0.4,42,14,0,23,168.67,7.67,2,0.0476,1,55.23,1.0937,1181.0,0
PK011159,Easypaisa,daily_wage_laborer,0.3778,41,12,1,22,184.36,7.33,4,0.0976,3,236.16,1.4959,1160.24,0
PK011160,NayaPay,rickshaw_driver,0.3222,36,8,0,22,158.38,7.33,5,0.1389,2,-83.82,0.8608,1223.8,0
PK011161,NayaPay,small_shopkeeper,0.2111,23,6,2,6,64.33,2.0,4,0.1739,2,469.84,1.4053,1888.01,0
PK011162,Easypaisa,domestic_worker,0.3778,41,16,10,20,161.5,6.67,6,0.1463,3,-333.11,0.4887,781.39,0
PK011163,JazzCash,delivery_rider,0.2444,31,9,4,16,143.04,5.33,3,0.0968,1,-231.33,0.8124,1592.53,0
PK011164,Easypaisa,small_shopkeeper,0.3778,41,11,3,29,173.49,9.67,2,0.0488,1,-899.81,0.1412,1519.13,0
PK011165,SadaPay,domestic_worker,0.4222,58,13,0,42,188.24,14.0,4,0.069,2,-189.02,0.6807,1035.59,0
PK011166,JazzCash,street_vendor,0.3778,41,9,5,21,154.51,7.0,2,0.0488,1,50.74,1.077,1180.95,0
PK011167,Easypaisa,rickshaw_driver,0.2444,25,12,3,16,173.64,5.33,2,0.08,1,460.45,2.1343,1513.66,0
PK011168,SadaPay,daily_wage_laborer,0.2333,25,8,3,16,140.9,5.33,1,0.04,1,333.96,1.9995,1161.0,0
PK011169,SadaPay,rickshaw_driver,0.1889,20,6,10,8,106.59,2.67,5,0.25,2,-1562.28,0.0311,1626.98,1
PK011170,SadaPay,daily_wage_laborer,0.3556,38,12,1,22,141.08,7.33,7,0.1842,3,-300.53,0.6115,1381.47,0
PK011171,NayaPay,domestic_worker,0.2889,29,10,2,12,111.92,4.0,6,0.2069,2,-576.0,0.2527,866.53,0
PK011172,SadaPay,rickshaw_driver,0.2889,32,8,0,15,93.8,5.0,3,0.0938,1,-103.07,0.8755,1357.28,0
PK011173,Easypaisa,rickshaw_driver,0.3222,32,12,0,16,167.52,5.33,7,0.2188,3,-268.35,0.6481,1185.07,0
PK011174,JazzCash,small_shopkeeper,0.3556,36,8,4,17,121.92,5.67,5,0.1389,2,-149.84,0.8282,1564.86,0
PK011175,SadaPay,street_vendor,0.1667,15,6,2,4,108.68,1.33,4,0.2667,2,-941.89,0.2387,1380.75,0
PK011176,JazzCash,small_shopkeeper,0.3667,37,12,1,17,135.63,5.67,7,0.1892,3,753.8,2.3915,1871.19,0
PK011177,NayaPay,domestic_worker,0.3222,33,12,2,18,125.82,6.0,6,0.1818,2,-305.92,0.4628,958.84,1
PK011178,JazzCash,rickshaw_driver,0.1222,12,5,8,4,99.51,1.33,1,0.0833,1,-704.87,0.45,1578.07,1
PK011179,JazzCash,daily_wage_laborer,0.1667,18,6,2,5,93.33,1.67,6,0.3333,2,-520.62,0.6051,1404.33,0
PK011180,SadaPay,delivery_rider,0.1556,16,4,6,4,113.78,1.33,2,0.125,1,-522.44,0.6154,1441.41,0
PK011181,Easypaisa,daily_wage_laborer,0.2889,33,16,1,18,135.81,6.0,3,0.0909,2,445.58,2.3204,984.63,0
PK011182,SadaPay,daily_wage_laborer,0.3556,37,12,2,13,144.05,4.33,6,0.1622,2,-349.92,0.5847,1209.74,0
PK011183,Easypaisa,small_shopkeeper,0.3,31,12,0,9,100.69,3.0,9,0.2903,3,-626.81,0.5114,1552.9,0
PK011184,Easypaisa,street_vendor,0.2778,32,14,0,22,176.94,7.33,5,0.1562,2,-553.53,0.2195,1069.19,1
PK011185,JazzCash,domestic_worker,0.2889,28,7,0,14,143.74,4.67,5,0.1786,2,-559.36,0.2689,1110.79,1
PK011186,Easypaisa,small_shopkeeper,0.4556,51,22,6,36,189.2,12.0,2,0.0392,1,-355.33,0.5619,1413.84,0
PK011187,JazzCash,street_vendor,0.1778,17,7,5,10,119.52,3.33,6,0.3529,3,-608.45,0.1093,836.52,0
PK011188,JazzCash,delivery_rider,0.3889,47,15,1,20,139.42,6.67,8,0.1702,3,-118.28,0.8662,1295.47,0
PK011189,SadaPay,domestic_worker,0.2,20,9,0,13,132.76,4.33,2,0.1,1,46.89,1.2313,396.87,0
PK011190,SadaPay,street_vendor,0.3444,37,12,0,20,173.97,6.67,1,0.027,1,389.63,2.0571,946.43,0
PK011191,NayaPay,street_vendor,0.2667,27,12,3,13,114.1,4.33,6,0.2222,3,-616.76,0.3677,1276.95,1
PK011192,JazzCash,delivery_rider,0.2556,27,9,10,15,135.65,5.0,5,0.1852,2,-109.32,0.7873,967.59,1
PK011193,JazzCash,street_vendor,0.3111,29,11,0,12,134.12,4.0,6,0.2069,2,-554.69,0.4479,1285.77,0
PK011194,Easypaisa,rickshaw_driver,0.3667,45,12,0,20,137.48,6.67,5,0.1111,2,-700.31,0.4586,1393.16,0
PK011195,NayaPay,street_vendor,0.3889,45,11,0,22,175.62,7.33,8,0.1778,3,-385.21,0.6029,1203.01,0
PK011196,Easypaisa,daily_wage_laborer,0.2,21,5,1,10,139.25,3.33,3,0.1429,2,-533.94,0.4686,1421.51,0
PK011197,NayaPay,small_shopkeeper,0.3333,36,13,2,12,95.37,4.0,6,0.1667,2,-266.19,0.7849,1752.94,0
PK011198,SadaPay,daily_wage_laborer,0.3556,38,11,1,20,138.39,6.67,2,0.0526,2,142.71,1.3441,994.28,0
PK011199,JazzCash,rickshaw_driver,0.3333,34,11,0,18,176.03,6.0,6,0.1765,2,-606.69,0.3428,1391.83,0
PK011200,SadaPay,delivery_rider,0.2333,22,9,7,10,108.95,3.33,3,0.1364,1,-238.68,0.7262,1368.39,0
PK011201,NayaPay,daily_wage_laborer,0.3,31,12,1,19,104.09,6.33,5,0.1613,2,-475.36,0.1335,709.82,1
PK011202,JazzCash,delivery_rider,0.4222,49,16,1,33,202.63,11.0,2,0.0408,2,-351.34,0.5346,1139.8,0
PK011203,Easypaisa,domestic_worker,0.2889,30,9,1,18,173.32,6.0,4,0.1333,2,203.23,1.6372,783.97,1
PK011204,SadaPay,delivery_rider,0.1556,14,3,8,8,71.89,2.67,4,0.2857,2,-38.29,0.8907,886.99,1
PK011205,JazzCash,rickshaw_driver,0.1889,19,7,0,10,97.78,3.33,3,0.1579,1,31.68,1.0572,1179.95,1
PK011206,Easypaisa,rickshaw_driver,0.2,20,5,13,13,120.92,4.33,2,0.1,2,-776.85,0.1011,1250.16,1
PK011207,Easypaisa,domestic_worker,0.2111,23,9,4,8,69.49,2.67,6,0.2609,2,-778.67,0.2561,1090.81,0
PK011208,SadaPay,delivery_rider,0.3333,36,15,1,18,119.29,6.0,2,0.0556,2,257.83,1.4109,1484.33,1
PK011209,SadaPay,street_vendor,0.3222,40,21,0,26,163.68,8.67,2,0.05,1,-657.17,0.1825,831.31,0
PK011210,NayaPay,small_shopkeeper,0.3556,41,9,2,18,120.1,6.0,8,0.1951,3,-530.55,0.5798,1541.01,0
PK011211,SadaPay,rickshaw_driver,0.1667,17,9,2,5,73.32,1.67,3,0.1765,2,-1158.87,0.0207,1195.31,1
PK011212,JazzCash,delivery_rider,0.2778,31,8,6,23,146.44,7.67,2,0.0645,1,120.9,1.5228,694.49,0
PK011213,SadaPay,daily_wage_laborer,0.2444,28,6,7,9,73.48,3.0,4,0.1429,2,-231.91,0.7484,1139.98,0
PK011214,Easypaisa,delivery_rider,0.3333,38,9,5,21,138.24,7.0,6,0.1579,3,130.18,1.1691,1520.75,0
PK011215,JazzCash,small_shopkeeper,0.3444,35,10,9,18,192.54,6.0,3,0.0857,2,270.25,1.3178,1919.09,0
PK011216,JazzCash,rickshaw_driver,0.4111,47,12,0,27,165.99,9.0,5,0.1064,2,-274.27,0.6694,1321.83,0
PK011217,Easypaisa,domestic_worker,0.1556,16,6,0,11,86.86,3.67,1,0.0625,1,146.74,1.4401,1182.13,0
PK011218,NayaPay,delivery_rider,0.4333,52,22,0,23,171.26,7.67,5,0.0962,2,132.22,1.1484,1487.41,0
PK011219,Easypaisa,small_shopkeeper,0.4111,42,14,0,24,154.43,8.0,6,0.1429,3,19.75,1.0265,1648.41,0
PK011220,JazzCash,delivery_rider,0.1667,18,4,12,9,113.88,3.0,1,0.0556,1,-270.6,0.5841,1221.09,1
PK011221,JazzCash,domestic_worker,0.2222,21,10,0,10,99.33,3.33,6,0.2857,3,-329.62,0.4087,703.23,0
PK011222,NayaPay,domestic_worker,0.1333,13,3,6,5,78.41,1.67,4,0.3077,2,-396.15,0.4997,1307.12,0
PK011223,Easypaisa,delivery_rider,0.2444,24,6,3,8,52.75,2.67,5,0.2083,3,-434.03,0.5731,1242.86,0
PK011224,Easypaisa,delivery_rider,0.3556,43,10,2,26,177.03,8.67,3,0.0698,2,-587.43,0.3882,1353.12,0
PK011225,JazzCash,domestic_worker,0.1889,24,11,1,9,103.54,3.0,2,0.0833,1,-301.08,0.6792,975.15,0
PK011226,Easypaisa,small_shopkeeper,0.4222,50,17,1,28,141.77,9.33,7,0.14,3,-336.18,0.6574,1595.99,0
PK011227,Easypaisa,small_shopkeeper,0.3333,35,12,2,19,126.65,6.33,2,0.0571,1,-48.25,0.9401,1610.9,1
PK011228,NayaPay,domestic_worker,0.3444,39,11,1,20,151.45,6.67,6,0.1538,2,-450.91,0.3841,990.77,0
PK011229,JazzCash,delivery_rider,0.2556,26,6,7,10,108.44,3.33,3,0.1154,2,23.22,1.0276,1264.58,0
